collection_id,plante_sc,Famille,Genre,Espece,plante_fr,plante_precision,plante_inconnue,plante_caractere,photo_fleur,photo_plante,photo_feuille
494,Plante inconnue,Boraginaceae,Symphytum,Symphytum officinale,,Potentilla micrantha,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1552812182965.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1552812182965.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1552812182965.jpg
507,,Boraginaceae,Borago,Borago officinalis,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1552848792142.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1552848792142.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1552848792142.jpg
517,Plante inconnue,Liliaceae,Fritillaria,Fritillaria meleagris,,Potentille stérile (Potentilla sterilis),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1552914946013.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1552914946013.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1552914946013.jpg
530,Plante inconnue,Plantaginaceae,Globularia,Globularia alypum,,Lierre terrestre,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553013478384.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553013478384.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553013478384.jpg
539,Plante inconnue,Plantaginaceae,Plantago,Plantago argentea,,Aubrieta Sp.,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553093135097.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553093135097.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553093135097.jpg
544,Plante inconnue,Lamiaceae,Lamium,Lamium galeobdolon,,Cornus  mas,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553100248261.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553100248261.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553100248261.jpg
556,Plante inconnue,Berberidaceae,Berberis,Berberis aquifolium,,Gui (Viscum album),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553159468974.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553159468974.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553159468974.jpg
557,Plante inconnue,Hydrangeaceae,Deutzia,Deutzia hybrida,,Aubrieta Sp.,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1553187644735.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553187644735.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553187644735.jpg
563,Plante inconnue,Lamiaceae,Ajuga,Ajuga reptans,,violette,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553203790339.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553203790339.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553203790339.jpg
564,Plante inconnue,Cistaceae,Cistus,Cistus crispus,,Osmanthus sp.,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553203918237.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553203918237.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553203918237.jpg
569,Plante inconnue,Lamiaceae,Nepeta,Nepeta racemosa,,Buis,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1553255300638.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553255300638.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553255300638.jpg
570,Plante inconnue,Ranunculaceae,Ranunculus,Ranunculus bulbosus,,cognassier du Japon,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553257590627.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553257590627.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553257590627.jpg
572,,Fabaceae,Coronilla,Coronilla valentina,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553270088157.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553270088157.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553270088157.jpg
573,,Grossulariaceae,Ribes,Ribes sanguineum,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553270226072.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553270226072.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553270226072.jpg
594,Plante inconnue,Amaryllidaceae,Allium,Allium neapolitanum,,Cognassier du Japon,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1553360864367.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553360864367.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553360864367.jpg
601,Plante inconnue,Fabaceae,Wisteria,Wisteria sinensis,,Choisya ternata,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553371814297.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553371814297.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553371814297.jpg
636,Plante inconnue,Brassicaceae,Erysimum,Erysimum cheiri,,Forsythia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553535991806.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553535991806.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553535991806.jpg
660,Plante inconnue,Papaveraceae,Chelidonium,Chelidonium majus,,Polygala myrtifolia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553618090104.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553618090104.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553618090104.jpg
667,Plante inconnue,Fabaceae,Cercis,Cercis siliquastrum,,violette,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553626305223.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553626305223.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553626305223.jpg
712,Plante inconnue,Crassulaceae,Sedum,Sedum palmeri,,Mahonia aquifolium à feuilles piquantes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553769782994.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553769782994.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553769782994.jpg
716,Plante inconnue,Boraginaceae,Myosotis,Myosotis decumbens,,pétasite à fleurs externes tubulées,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553779463270.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553779463270.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553779463270.jpg
724,,Adoxaceae,Viburnum,Viburnum carlesii,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553798188859.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553798188859.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553798188859.jpg
727,Plante inconnue,Rosaceae,Prunus,Prunus cerasus,,Helleborus orientalis,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553801975368.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553801975368.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553801975368.jpg
748,Plante inconnue,Caryophyllaceae,Stellaria,Stellaria palustris,,Potentille faux fraisier,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553888403899.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553888403899.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553888403899.jpg
750,Plante inconnue,Rosaceae,Pyrus,Pyrus calleryana,,Potentilla sterilis (L.) Garcke,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553890005331.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553890005331.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553890005331.jpg
752,Plante inconnue,Rosaceae,Spiraea,Spiraea hypericifolia,,Glechoma hederacea L.,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553891094755.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553891094755.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553891094755.jpg
758,Plante inconnue,Asteraceae,Galactites,Galactites tomentosus,,Cognassier du Japon Chaenomeles japonica,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1553897200195.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553897200195.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1553897200195.jpg
773,Plante inconnue,Brassicaceae,Alliaria,Alliaria petiolata,,Pittosporum,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554022574227.jpeg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554022574227.jpeg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554022574227.jpeg
775,Plante inconnue,Lamiaceae,Salvia,Salvia x sylvestris,,Skimmia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554025456483.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554025456483.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554025456483.jpg
794,Plante inconnue,Orchidaceae,Himantoglossum,Himantoglossum robertianum,,Berberis Aquifolium  (à feuilles de houx),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554063802581.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554063802581.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554063802581.jpg
806,Plante inconnue,Apiaceae,Anthriscus,Anthriscus sylvestris,,Kerrie du Japon (Kerria japonica),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554118631434.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554118631434.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554118631434.jpg
807,Plante inconnue,Saxifragaceae,Saxifraga,Saxifraga bulbifera,,Agathea coelestis,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554119184930.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554119184930.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554119184930.jpg
811,Plante inconnue,Lamiaceae,Lamium,Lamium album,,Muflier,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554127587907.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554127587907.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554127587907.jpg
813,Plante inconnue,Brassicaceae,Erysimum,Erysimum cheiri,,cognassier du Japon,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554130533764.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554130533764.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554130533764.jpg
819,Plante inconnue,Asparagaceae,Aphyllanthes,Aphyllanthes monspeliensis,,Tulipa sylvestris,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554145250068.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554145250068.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554145250068.jpg
827,Plante inconnue,Caprifoliaceae,Lonicera,Lonicera pileata,,Euphorbe,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554153484951.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554153484951.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554153484951.jpg
830,Plante inconnue,Lamiaceae,Lavandula,Lavandula stoechas,,jasmin d'hiver,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554204463661.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554204463661.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554204463661.jpg
831,Plante inconnue,Grossulariaceae,Ribes,Ribes rubrum,,Laurier cerise (Prunus laurocerasus,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554204914263.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554204914263.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554204914263.jpg
835,Plante inconnue,Ranunculaceae,Caltha,Caltha palustris,,mahonia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554207312134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554207312134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554207312134.jpg
864,Plante inconnue,Fabaceae,Coronilla,Coronilla glauca,,pétasite à fleurs externes ligulées,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554296373327.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554296373327.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554296373327.jpg
870,Plante inconnue,Adoxaceae,Viburnum,Viburnum lantana,,piéris,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554302580660.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554302580660.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554302580660.jpg
874,Plante inconnue,Papaveraceae,Fumaria,Fumaria officinalis,,Cognassier du japon,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554308103312.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554308103312.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554308103312.jpg
925,Plante inconnue,Rosaceae,Prunus,Prunus padus,,Coronilla valentina,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554538946706.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554538946706.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554538946706.jpg
937,Plante inconnue,Lamiaceae,Thymus,Thymus longicaulis,,moutarde des champs,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554558923798.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554558923798.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554558923798.jpg
962,Plante inconnue,Apiaceae,Pimpinella,Pimpinella saxifraga,,mahonia aquifolium,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554655132181.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554655132181.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554655132181.jpg
972,Plante inconnue,Fabaceae,Cytisus,Cytisus scoparius,,Coronille glauque,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554701532643.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554701532643.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554701532643.jpg
988,Plante inconnue,Grossulariaceae,Ribes,Ribes nigrum,,Prunus laurocerasus,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554788478268.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554788478268.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554788478268.jpg
995,Plante inconnue,Oleaceae,Syringa,Syringa vulgaris,,Barbe de Jupiter (Anthyllis barba-jovis),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554818526925.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554818526925.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554818526925.jpg
1 009,Plante inconnue,Rosaceae,Malus,Malus domestica,,Laurier-amande (Prunus laurocerasus),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554886822199.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554886822199.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554886822199.jpg
1 015,Plante inconnue,Ranunculaceae,Clematis,Clematis montana,,Lepidium draba,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554897717359.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554897717359.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554897717359.jpg
1 018,Plante inconnue,Plantaginaceae,Globularia,Globularia vulgaris,,Spirée de Thunberg (Spiraea thunbergii),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554908145894.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554908145894.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554908145894.jpg
1 038,Plante inconnue,Rosaceae,Rosa,Rosa xanthina,,Oranger du Mexique (Choisya ternata),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1554970714041.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554970714041.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1554970714041.jpg
1 046,Plante inconnue,Brassicaceae,Teesdalia,Teesdalia nudicaulis,,coronille faux-sené (Hippocrepis emerus),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555006713342.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555006713342.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555006713342.jpg
1 047,Plante inconnue,Brassicaceae,Pseudoturritis,Pseudoturritis turrita,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555011321746.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555011321746.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555011321746.jpg
1 049,Plante inconnue,Rosaceae,Dryas,Dryas octopetala,,Oranger du Mexique ( Choysia ternata)),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555015898377.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555015898377.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555015898377.jpg
1 059,,Adoxaceae,Viburnum,Viburnum opulus,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555073137953.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555073137953.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555073137953.jpg
1 072,Plante inconnue,Hydrangeaceae,Deutzia,Deutzia gracilis,,Laurier (Laurus nobilis),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555110086018.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555110086018.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555110086018.jpg
1 073,Plante inconnue,Sapindaceae,Acer,Acer campestre,,Glechoma hederacea,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555141285576.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555141285576.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555141285576.jpg
1 077,Plante inconnue,Polygonaceae,Rumex,Rumex thyrsoides,,Arum,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555154650783.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555154650783.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555154650783.jpg
1 090,Plante inconnue,Apiaceae,Anthriscus,Anthriscus sylvestris,,Oranger du Mexique (Choisya ternata),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1555238460071.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555238460071.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1555238460071.jpg
